twitter_id,label,__split
1344087133145935872,offensive,test
1641661021973610496,hate,train
1336186678730518528,offensive,train
1511403463942545408,offensive,train
1324532628037476352,hate,train
1505417238907523072,hate,train
1381154123391860736,none,train
1651554677283082240,none,train
1609781555186081792,offensive,val
1619130312486957056,hope,train
1613784938532450304,hate,train
1359910446111760384,hope,train
1360921940798672896,hate,train
1631412353836240896,none,train
1603061670993084416,hate,train
1364273783008350208,offensive,train
1610872324164845568,none,train
1511996907438194688,hate,train
1632241491782369280,hate,train
1373725890195099648,offensive,test
1347544163005435904,none,train
1457286208715993088,hate,test
1470029064119463936,offensive,train
1568687201294364672,hate,val
1574530746714554368,offensive,train
1421077456795148288,offensive,val
1404151404504268800,offensive,train
1308106406298517504,none,val
1409542329820717056,hope,train
1380170572915691520,none,test
1425761267529052160,none,test
1609410353619771392,none,train
1615612111450959872,offensive,train
1591772289213005824,hate,train
1377033381863653376,offensive,train
1434787872008249344,hate,train
1628792836895260672,none,test
1339390702535520256,offensive,val
1434459797554880512,none,train
1581710125609328640,offensive,train
1317476104626720768,none,test
1384855456829562880,none,test
1320211312060805120,offensive,train
1363744084549136384,hate,test
1546721828357476352,hate,train
1405691568380596224,offensive,train
1442187399849676800,hope,train
1467182251523903488,offensive,train
1346155152231845888,offensive,test
1327593477178347520,hate,train
1611308102611259392,hate,train
1328383320204464128,hate,test
1417996791660912640,none,train
1595888517665927168,hate,train
1612748393079504896,hate,train
1493300029678784512,hate,test
1469765040483889152,hate,test
1442340130514165760,hate,val
1376142800434106368,hate,train
1547585252620582912,none,val
1662054889759932416,hate,train
1660245569858576384,none,train
1651147714590113792,hate,test
1628321909103263744,none,train
1367717524867969024,none,train
1338753745954500608,hope,val
1363486795284033536,hope,train
1357336893503995904,none,train
1466895521751216128,hate,train
1439640608755396608,hate,train
1621550710482522112,hate,train
1329469996062437376,offensive,train
1594625422557384704,hate,train
1329348041908887552,hope,train
1623893631093317632,hate,val
1298681769504509952,offensive,test
1613631276073816064,offensive,train
1413117772297560064,hate,train
1420356654168690688,none,train
1595648253072183296,hate,train
1588351876612890624,offensive,train
1383330255247532032,hate,train
1308068213616447488,offensive,train
1634284061156954112,hate,train
1622196775779016704,none,test
1639949443020517376,none,val
1426243226185371648,hate,test
1311613851109125888,hate,train
1638309826022211584,hope,test
1603729879597473792,offensive,train
1597893847232974848,none,train
1430064677019693056,hate,train
1547348437515079680,hate,val
1575061106284187648,hate,test
1622908715375394816,hate,train
1494826976430985216,hate,test
1604991453348122624,none,train
1347708133200826368,offensive,train
1358082256590495488,offensive,train
1443563163807621120,none,train
1341562285597319168,offensive,train
1300411077402992640,none,train
1336550979471347712,offensive,train
1567393315980443648,offensive,val
1635290777151750144,offensive,train
1598155882260758528,hate,train
1420355392626991104,offensive,test
1595861615513059328,none,val
1468995124210380800,offensive,train
1472521353450639104,hate,val
1611199198875242496,none,train
1379450359651958784,offensive,train
1553023047396864000,none,val
1573104533923823616,offensive,train
1639360146668240896,offensive,train
1284873749884436480,hate,train
1599453787508600832,hate,train
1367853251199111168,offensive,test
1337230608918073088,none,val
1417681695696777216,hope,train
1618366348916297728,hate,train
1373786503566950400,hate,test
1288536262991847424,none,test
1609550169254543360,offensive,train
1346502715753586688,hate,train
1398339083819261952,offensive,test
1423585360605585408,offensive,train
1272523045845024768,none,train
1624885179134226432,none,test
1313409311964626688,none,train
1633955466026926080,hate,train
1551673829554114304,hate,train
1298413315161575424,none,train
1615497422423171072,offensive,val
1386349943800045568,offensive,train
1611981352286687232,none,train
1561797355468427264,hate,train
1397010084551708672,offensive,test
1568932577905618944,hate,train
1419190862102290432,hate,train
1585958397953949696,offensive,val
1569863817978413056,offensive,test
1432483084323246080,hate,val
1592479262346727424,none,train
1389835573846806528,hate,train
1635190209209073664,offensive,val
1549254201921994752,offensive,val
1412833452265721856,hope,train
1617965994567434240,none,train
1601731078766534656,hate,test
1617162204582916096,hate,val
1599348743060738048,offensive,val
1362386529411334144,offensive,train
1420795437292867584,none,train
1299049151620145152,none,train
1329877171800862720,none,train
1596082271085539328,none,train
1595876688302309376,none,val
1473820903360323584,none,train
1635662622740676608,hate,train
1497652512735780864,hope,val
1415253653179572224,none,val
1304413591282556928,none,train
1601064952311459840,hate,train
1506149752626368512,hate,val
1388221605239734272,hate,train
1619466371095728128,hate,test
1429868656209629184,offensive,val
1441811579931176704,offensive,test
1443277599120130048,hate,train
1454994849229275136,hate,train
1321226922542747648,offensive,test
1330674665568694272,none,test
1463840896940756992,hate,test
1581171456838602752,hate,train
1614695018400473088,offensive,train
1596482388665978880,hate,train
1603095903573008384,offensive,val
1576262819397320704,none,train
1318990065650061312,hope,train
1466408187452698624,offensive,val
1325588644300779520,none,train
1509697817199230976,hope,train
1338347607731695616,offensive,train
1609948589609844736,hate,train
1391468335251009536,none,train
1324651484299055104,offensive,test
1633754715610644480,none,val
1341791001896243200,offensive,train
1557342324438581248,none,train
1615695490099875840,hate,test
1425747393467895808,hate,train
1335125669945044736,none,train
1611915916656115712,hate,train
1286479371277131520,none,train
1323656131454132224,offensive,train
1331885503499657216,none,train
1311000231253860352,none,train
1322236408371777536,hate,train
1337140461195194368,hope,train
1494778325180600320,hate,train
1372865131391111168,hate,train
1620785061351288832,hate,val
1618020389195767808,none,train
1328926329702653952,none,train
1607384884145786880,none,train
1593123924761800704,none,train
1620650540089884672,none,train
1431425023093342208,none,val
1593920579857309696,none,test
1355861913700343808,hate,test
1657030725483257856,none,train
1376526515463151616,hate,train
1494190208153268224,offensive,train
1383648040766955520,none,val
1320082465806012416,none,train
1642104715264524288,hope,train
1595560135065489408,none,train
1283103875814301696,offensive,train
1617396476107460608,hate,test
1407352986599297024,offensive,train
1439846552617500672,offensive,train
1326555997163413504,offensive,train
1294017680526245888,hate,val
1323275739517648896,none,train
1590001342374109184,offensive,train
1600714872735399936,none,val
1326056739142299648,hope,train
1334074608857788416,hate,train
1496850587547148288,none,train
1612567714022805504,hate,train
1387981236052926464,hate,test
1549916259382345728,hate,train
1440005366524305408,hate,train
1625880270015430656,offensive,test
1435920344980807680,hate,train
1328064654069952512,none,train
1365979815535398912,hope,train
1633308798059257856,hate,train
1610128353973141504,hate,train
1451609736244301824,hate,test
1504784559891795968,none,train
1444819646629122048,none,train
1562910887627063296,offensive,val
1348554478539124736,none,test
1563363438835138304,offensive,val
1639854308668723200,none,train
1413621603028672512,hate,train
1413714358341935104,hate,train
1638283452410626048,none,test
1327879639927320320,none,train
1601530210159308800,offensive,train
1618429112363921408,none,train
1421348971260391424,offensive,val
1338165262764400640,none,train
1644206302225113088,hate,train
1607013422520061952,none,val
1439379599134167040,none,train
1348479748922515456,none,train
1445991560366133248,hate,val
1604153958553063424,none,test
1280618195175575552,hate,train
1558504652987146240,offensive,train
1482656123056533504,hate,train
1360727744473104384,hate,train
1606811437183401984,none,train
1373514140359213056,hope,train
1317691145443549184,none,val
1334226719482519552,offensive,train
1485099978775171072,none,train
1332896843970338816,none,train
1450793086838362112,offensive,test
1585582524121710336,offensive,train
1335250172796932096,offensive,test
1600893573930811392,hate,train
1326162020174098432,offensive,train
1495385480543748096,none,val
1351937629101690880,offensive,test
1564842523352252416,hate,train
1559903417874669568,none,train
1333924203024817920,hate,train
1367127538657603584,hate,test
1612772996615225344,hate,train
1506464841212448768,hate,train
1605696173213306880,offensive,train
1374708263548297216,offensive,val
1406615073800478720,hate,train
1351925634013024256,hate,train
1637068846623342592,none,test
1605447198099087360,none,train
1317133577369374720,offensive,train
1594148541244612608,hope,train
1611994001774903296,hate,train
1608895028151353344,offensive,val
1417973966749196288,hate,val
1549756210479611904,hate,train
1343316122326732800,offensive,train
1500794296374550528,offensive,train
1627000830598746112,none,test
1612435291842691072,hope,train
1350487418055569408,offensive,train
1490747560373460992,offensive,val
1589491958585896960,offensive,train
1456592192349392896,none,train
1425441474607472640,hate,val
1287934216672550912,none,train
1634558649107398656,hate,train
1626063994678136832,none,train
1582740697454870528,offensive,train
1475794585683169280,none,train
1419603255034892288,hate,train
1610894812483555328,none,test
1325150732081790720,offensive,val
1595820684013457408,offensive,train
1602838654476554240,offensive,train
1420942794848358400,hate,val
1663033071539478528,none,train
1558625488876326912,hope,test
1373364605246967808,offensive,train
1453544628049829888,offensive,train
1419707028180717568,hate,train
1323941809308008448,none,train
1439667614620528640,none,test
1305371704642993920,hate,train
1557578482850340864,hate,train
1581491321151574016,none,train
1456486746686844928,offensive,train
1335131835639222272,none,train
1321043799259422720,none,train
1618935137496104960,hate,test
1360136318798462720,hate,val
1352646658597806080,none,test
1430621409986981888,offensive,val
1633771608849391616,none,test
1335403708948094720,none,train
1655030709851914240,none,train
1663529317937160192,offensive,test
1495354556439531520,hate,train
1374179155999358720,hate,train
1364408595933200384,none,train
1607321711015337984,hate,train
1509301188449120256,hate,train
1593581210273456128,hate,train
1614410006471876608,hate,train
1484969980882001920,offensive,val
1606435570766553088,hope,val
1438627113351929856,none,train
1289852146209316864,none,train
1606411089071284224,offensive,val
1322991056976228352,none,train
1502755709561229312,hate,train
1616153512383221760,hate,test
1554472758255521792,hope,test
1423529193212682240,none,train
1375948639957319680,hate,val
1335794664134340608,none,test
1339192968511680512,hate,train
1482999431083569152,offensive,test
1481099375099133952,offensive,train
1607905322068475904,none,train
1360317570096726016,offensive,train
1339919360794767360,hope,train
1613234024687755264,none,train
1622804237309599744,none,val
1507372041711853568,hate,train
1504659597633761280,none,train
1446294555427581952,offensive,val
1506104908449202176,hate,train
1601443452473835520,offensive,train
1419070423627665408,hate,test
1444996459066179584,hope,train
1597233335813611520,offensive,train
1619445337705545728,hate,train
1612476932486008832,none,train
1478627771140169728,hate,train
1460930502215585536,hate,test
1604380704183242752,none,train
1404891548026867712,hate,train
1379011291419906048,none,test
1636852533921497088,none,test
1607787946182332416,hate,train
1496231258430521344,offensive,val
1566335256009089024,hate,val
1329166033681326080,none,train
1309227252819918848,offensive,test
1329529954728599552,offensive,train
1671229735077019648,hate,train
1430850014314631168,offensive,test
1333332439083704320,hate,val
1369665503833260032,offensive,test
1444332564475518976,hate,test
1606883177146073088,hate,train
1575773147424788480,hate,test
1346864031404085248,none,val
1406627980470718464,none,test
1597095024956956672,none,train
1325575745373171712,hate,train
1424397163702984704,none,val
1513170501987971072,offensive,train
1636322001676644352,none,val
1639177435592769536,hate,train
1626265622341459968,none,train
1561177663477354496,none,train
1625715887347998720,none,train
1493963717012303872,offensive,val
1550843770937249792,hate,train
1364183896066318336,none,test
1602346325307162624,hate,train
1390096966508584704,offensive,train
1282083501337186304,none,train
1320786892863000320,hate,train
1626952432654684160,offensive,train
1330480628899450880,none,train
1572088462446309376,offensive,train
1368862776207306752,hate,train
1346608460222394368,hate,train
1329772236996304896,hate,val
1576395058281992192,hope,train
1296738837083959296,none,test
1553188339133685760,none,train
1600160299260252160,none,train
1445721828392161280,offensive,train
1291403450379632640,hate,train
1497515912903204864,offensive,train
1438507098057306112,hate,train
1508760406042550272,none,train
1636753691888738304,offensive,train
1653626901934530560,hate,train
1331329809843183616,hate,train
1320168104819937280,offensive,val
1606048890976751616,hate,train
1642499536747732992,none,train
1327913486178013184,hate,test
1550579320254615552,hate,train
1476982274717622272,none,train
1441386948074090496,none,test
1427191060699176960,hope,train
1489390800202985472,offensive,train
1593593922571452416,offensive,test
1409242752353714176,offensive,train
1330707640654163968,hate,val
1608535064991924224,hate,val
1640451575922688000,none,test
1553228199051419648,hate,train
1428582879668449280,offensive,train
1589034498297331712,offensive,train
1598247301100621824,hate,train
1472556458130788352,offensive,train
1606380237515763712,offensive,test
1349883703061851904,offensive,train
1427661849202503680,offensive,train
1446871506328375296,offensive,val
1570974153364344832,hate,train
1272939614274293504,none,val
1355274451840102400,hate,val
1489497975067979776,hate,train
1564436771156496384,offensive,val
1512462727964286976,hate,test
1384494035184668672,hate,train
1568951802686590976,offensive,train
1279817657152417792,hate,train
1387694746211077888,hate,train
1323983988667633664,hope,test
1606188590924500992,none,train
1612911738814349312,none,val
1424868569255489536,offensive,test
1604901016444751872,hate,train
1619166410030317568,hate,train
1607303213497057280,hope,train
1554755764207734784,hate,train
1460514343842422784,offensive,train
1488546209476325120,offensive,test
1347393039061438464,offensive,train
1390670113351811072,offensive,train
1626265378962669568,hate,train
1366554908191825920,hate,train
1593002078578040832,none,train
1371326240070717440,hate,train
1414843383424638720,hate,train
1554097666489024512,none,train
1328547993197420288,none,train
1441598209911148288,offensive,train
1587707987917000704,hate,train
1404708048791392256,hope,train
1498092740655165440,hate,train
1506081160526446592,hate,train
1582354967062401024,hate,train
1320077149999632384,none,train
1568631423363432448,offensive,test
1569607407466344448,none,test
1345927456826429440,offensive,train
1599820237578199040,hope,train
1595477280989409280,none,train
1456483993247883264,hope,train
1329363333049421824,none,val
1478055992617230336,none,train
1583134829490499584,hate,train
1621894868296519680,hate,train
1450235959245692928,offensive,train
1361758534254415872,hope,test
1321814820883177472,offensive,train
1595712506198196224,none,train
1334798746119524352,offensive,test
1328337452839395328,none,test
1547921486333165568,hate,test
1509129230965252096,hate,train
1619404301625069568,hate,train
1404575517085474816,hate,train
1347286848406745088,offensive,train
1351590936183234304,none,val
1477063860125417472,hate,train
1615746462687842304,hate,train
1435954764618022912,none,train
1502135107834060800,offensive,train
1508338869988638720,none,train
1467856354521935872,hope,train
1635704012816228352,none,train
1330750875208445952,none,val
1384266582612795392,none,train
1610147476782125056,hate,val
1322676451141951488,none,train
1564405478511284224,hate,val
1329101656181657600,none,train
1552151306999045888,hate,train
1611790295284285440,hope,train
1439091614903853056,hate,train
1419944865589248000,offensive,train
1648641500547350528,offensive,val
1576793472496910336,hate,train
1334241328759267328,none,test
1336641617294405632,none,train
1547831889662074880,none,train
1318083590358552576,hope,train
1419659139307900928,hope,val
1422106198967476224,none,train
1621190727584649216,hate,train
1556255486118436864,none,test
1304646244531347456,none,train
1333032323718279168,offensive,val
1332504484883337216,none,train
1635703890543771648,offensive,train
1324985086811516928,none,val
1270613036454289408,none,test
1488946574571057152,none,train
1605115130182000640,hate,train
1563606847827099648,offensive,train
1604019161646055424,hope,train
1410933685986246656,offensive,train
1553705010294398720,none,test
1583418760878116864,offensive,train
1506496640613437440,hate,test
1542378140479127552,offensive,train
1618218723596460032,none,test
1542917975241474048,none,train
1561240400274259968,offensive,train
1465596223210106880,hate,test
1653134600976080896,none,val
1398686823195549696,offensive,train
1597068978308124672,hate,train
1338079033733607424,none,train
1344718307258150912,hate,test
1578645099378257920,hate,train
1445436375734628352,offensive,test
1323880959700324352,none,train
1336989258809225216,none,test
1452214078840188928,offensive,train
1619350321704337408,none,train
1334255907056783104,offensive,train
1611890561610399744,hope,train
1451894267589365760,offensive,test
1441464429254627328,offensive,val
1371853761686220800,offensive,val
1400454252095447040,hate,train
1433747732037095424,none,train
1411278199363940352,none,train
1368337132251738112,none,train
1416079634282782720,offensive,train
1598800310927265792,hate,train
1549125999224397824,offensive,train
1305606596622454784,none,train
1314168630448402432,none,train
1638603745545035776,offensive,train
1338604668855988224,none,train
1337381918594232320,offensive,train
1546026441363673088,offensive,train
1603080532849475584,hate,train
1328667898924195840,hate,train
1324487411842338816,offensive,train
1441162951763791872,offensive,train
1630431396111044608,hate,val
1338302877572403200,offensive,train
1602540028294402048,none,train
1500883277288247296,offensive,train
1668363593828429824,hate,train
1331373318419648512,none,train
1557159368453492736,offensive,train
1648926692306558976,offensive,train
1601078863110762496,offensive,val
1600375950977351680,none,train
1626733235353927680,none,train
1320166961557524480,none,train
1649266388408713216,offensive,train
1567530873645416448,hope,train
1347574412275560448,hate,train
1395621270813921280,offensive,train
1339828266174132224,none,train
1503933293057781504,hate,val
1631330901794627584,hate,test
1417531410940899328,hate,val
1597163366929563648,none,test
1608176521763594240,offensive,train
1594269406322098176,none,train
1459115831502192640,offensive,train
1482035438986547200,offensive,val
1293656559327862784,none,train
1382633824442535936,offensive,train
1617674329566904320,none,train
1503387838783623168,none,train
1604425447655280640,hope,train
1368518716334411776,hope,train
1613292658042241024,none,val
1595133652584714240,hate,train
1456729436422803456,none,val
1597758524607504384,hate,test
1619691079795871744,hate,train
1621026099739385856,hate,val
1595386899207684096,none,train
1605205276222558208,offensive,train
1621040751785435136,none,test
1611422217039974400,offensive,train
1318009436238204928,hate,train
1607835593429626880,hate,train
1546737975379238912,hope,train
1435498136634417152,none,train
1601276586376192000,hate,test
1367928742279065600,hate,train
1513115935896387584,offensive,train
1337502990698164224,hate,train
1633810792028962816,hate,val
1653052505096323072,hate,train
1629916324649418752,hate,train
1281545215040519936,none,test
1467600185639514112,hope,train
1599532271526379520,hope,val
1504627030964506624,offensive,train
1352784682153340928,hate,val
1353402176396267520,offensive,train
1322704140481474304,hate,train
1300578542355386368,none,train
1332427950650699520,none,train
1436947424845705216,offensive,train
1621593335319109632,hate,train
1511872155687948288,hate,train
1593291095001251840,none,train
1579828956664332288,hate,train
1427709704315285504,offensive,train
1364451394502148096,hope,train
1320500260955922432,hate,train
1652297687478280192,offensive,train
1320368940426665984,hate,train
1622334574364659712,hope,train
1554551020545515520,hate,train
1596771559011913728,offensive,train
1385033037189107712,none,train
1331492899687706624,offensive,train
1353915327164387328,offensive,train
1612850274607009792,none,train
1491388913684033536,hate,train
1402131762172547072,hate,val
1624411493654581248,offensive,val
1640664085149675520,hope,train
1282912520626409472,offensive,train
1444225037146497024,offensive,train
1480165444937994240,hate,train
1544925748217221120,offensive,train
1371250649493540864,offensive,train
1311239600334090240,none,train
1366629319125180416,offensive,train
1606674135425376256,hate,train
1322902232946401280,none,train
1409105283813679104,offensive,val
1645650147060203520,hate,train
1355622165182296064,hate,train
1602686314276585472,none,train
1274311773982727936,none,test
1373212012004708352,hate,train
1645725862732394496,hope,train
1595424580994322432,hate,val
1381986964862345216,offensive,train
1598781730093252608,hope,train
1457741549022990336,none,train
1631277871795785728,hope,train
1343043465131786240,offensive,test
1605064596397690880,none,train
1397445132480286720,none,train
1610209132040126464,none,train
1595329908699545600,hate,train
1272849638786301952,offensive,train
1496956236826390528,hate,test
1419916679530881024,none,test
1608823849348382720,none,train
1617230003279917056,hope,train
1325076917540753408,none,train
1593613570616557568,offensive,val
1327883782238724096,hate,val
1380219717806264320,hate,train
1445418765995360256,offensive,val
1547332430796918784,hope,train
1381594468101582848,offensive,test
1593091854979194880,hate,train
1601941560857591808,hate,train
1620051465615331328,offensive,test
1346802725351256064,hope,train
1445677882236309504,none,train
1546465487281917952,hope,train
1322258730805809152,none,train
1365225306156597248,offensive,val
1272480714454380288,none,train
1418338390454456320,hate,test
1575176436788252672,hate,train
1290229963891904512,none,train
1598081844641435648,hate,val
1614583969441370112,offensive,train
1637539641527001088,hate,train
1591920805403058176,none,train
1615435651171733504,none,train
1453600178636787712,none,train
1609723168729583616,hate,test
1635173700516601856,offensive,train
1606243217946644480,none,train
1618935688195620864,hate,train
1542441309788676096,offensive,train
1613256400024526848,none,train
1605081410653413376,none,train
1593657675392458752,hope,train
1621385380279771136,offensive,train
1557973328006103040,none,train
1335931931389792256,hate,train
1350410179192508416,hope,test
1601819903752708096,hope,train
1412851016475815936,none,test
1634268766782513152,none,train
1481797701608030208,offensive,train
1617287558525853696,hate,train
1599668396206874624,hate,train
1591701667862708224,hate,train
1617314827738959872,hate,test
1357252682940108800,hate,train
1470488028179308544,offensive,test
1612208000160395264,offensive,test
1654139905507835904,hate,train
1592885058289152000,offensive,train
1490622714641539072,none,test
1606284740918513664,none,train
1358399752698757120,hope,train
1504609490896834560,hate,train
1355592132745195520,none,val
1334617688979746816,offensive,train
1360701013641076736,none,train
1651497707549216768,hate,train
1556206019616940032,hate,train
1345005972239081472,none,train
1454526928417865728,offensive,val
1623919619273785344,none,test
1296026922175082496,none,train
1391891815666757632,hate,train
1608875292105531392,offensive,train
1568192068933107712,offensive,train
1328042323058569216,hate,test
1454267249867513856,offensive,train
1627985060761681920,none,train
1510367890549182464,hate,train
1376262851963334656,offensive,test
1321058489297473536,hate,test
1423179404423962624,hate,train
1611100656764620800,hate,train
1478762797592768512,offensive,val
1277701746849189888,none,val
1637034841924304896,none,train
1633162027156795392,hate,val
1372110496980172800,none,train
1328819936790102016,hate,val
1600777563571253248,offensive,train
1614355534357954560,hate,train
1384869747041439744,none,train
1595844579277918208,offensive,train
1424476123317014528,offensive,train
1565149807836073984,offensive,train
1324305170688335872,hate,test
1506670654204129280,hate,train
1292348309722595328,none,train
1283486543986991104,none,train
1612107289959317504,none,val
1271420245287239680,none,train
1600514442629980160,offensive,test
1372699158050713600,none,train
1451427442736906240,none,train
1479581148422545408,hate,test
1617402676936843264,none,train
1345399776486055936,offensive,train
1580324601082494976,none,val
1598384360553676800,offensive,test
1379101250743115776,offensive,train
1270254338129231872,hate,val
1545338047574818816,none,train
1616068969122893824,hate,test
1616196639907287040,none,test
1327990200430112768,none,train
1348602386953236480,none,test
1381718867039358720,hope,train
1404333693309755392,offensive,val
1620612006444437504,hate,train
1599176395384446976,none,test
1446489624717762304,none,train
1596694857862586368,hope,train
1597224664988012544,hate,train
1596842804877357056,hate,train
1620685757278224384,none,val
1615737805640183808,hate,train
1595197555033473024,offensive,train
1304597479204294656,offensive,train
1362734385938763520,hate,train
1441219174253019136,offensive,train
1281003792310419456,hate,train
1356604416766472192,hate,val
1283487121236529152,none,train
1362325635696373504,offensive,val
1321890258389245952,offensive,train
1452907237157003264,hate,val
1344706114244534272,offensive,train
1377576797601153024,hate,train
1357856880660471808,offensive,train
1337865386545582080,hate,train
1323263576031809536,none,train
1452228581568942080,hate,val
1601131642487439360,hate,train
1637320176734466048,hate,test
1431272651142701056,hate,train
1598706683622162432,hate,train
1426982488400932864,offensive,train
1595844104453341184,hate,val
1324125422032986112,offensive,train
1543693398468616192,offensive,train
1472720002214244352,offensive,train
1510095443920920576,offensive,train
1284951875343863808,none,train
1391499378163163136,hate,train
1602891456942940160,none,train
1322056032571576320,offensive,train
1561034914576928768,hate,train
1365619803617124352,hope,test
1614963857037959168,hate,train
1442113278436691968,hope,train
1507906501091995648,hate,train
1470773353883574272,offensive,train
1313171455169957888,none,val
1615758294299049984,none,train
1447623935600824320,none,val
1333576640077717504,hope,val
1485419957630296064,hate,train
1367263846218543104,offensive,train
1507046991603326976,none,train
1435513103719047168,offensive,test
1422684335040237568,hate,train
1512614465719750656,none,train
1602520026258542592,hate,train
1412485785060884480,none,train
1594149793806585856,offensive,train
1423955578905313280,offensive,train
1277392335257690112,offensive,test
1325240961048457216,none,train
1626930434788540416,hate,train
1499532485537026048,offensive,val
1604697681615622144,none,train
1604231701353447424,none,val
1512766193635106816,hate,train
1339390681350062080,hate,train
1328352519089762304,hate,train
1580070464067862528,hate,train
1450419527750230016,none,train
1460595343716986880,hate,val
1558838081993719808,none,train
1564030924865634304,offensive,train
1599785527687139328,hate,test
1426018937003778048,hate,train
1500942849382047744,offensive,test
1460217345381650432,hate,test
1345051201000402688,none,train
1346184587693711360,offensive,train
1506715863931576320,offensive,train
1635693524925526016,hate,test
1372125694176727040,none,train
1591166378467561472,none,val
1433581269808451584,hate,val
1582470619655917568,none,train
1370389123358334976,none,train
1618389165703585792,hate,train
1362159620874268672,hate,train
1582833638856531968,hate,test
1636952736997539840,hate,train
1333063871469400064,none,train
1349476512181977088,hate,test
1426997474540015616,none,train
1484345605317005312,offensive,test
1331402145577529088,none,val
1474349425896169472,offensive,train
1634477807156748288,none,train
1343935383671894016,none,test
1590860409179082752,offensive,train
1635730086254051328,hate,train
1641315896961683456,hate,test
1590403829245566976,offensive,test
1598562497681915904,offensive,train
1459221355560423424,none,train
1453993690653814784,hate,val
1643312613298675712,hate,train
1282018565172997888,none,test
1446733890077532160,none,train
1556147183010910208,offensive,val
1456172092194496512,hate,val
1269384085828403200,offensive,val
1598577381463171072,offensive,val
1376022338777587712,offensive,val
1598850424760475648,hate,train
1434650547957767936,none,test
1568043655503429632,offensive,test
1585896262187896832,offensive,train
1491780952279949312,offensive,train
1465788806968352768,offensive,train
1634155201664778240,hate,val
1637712132698513408,hate,train
1571960725668511744,hate,train
1641524610649694208,none,train
1469625749904703488,hate,train
1607127959608909824,hate,val
1438791765100793856,hate,train
1592471340740907008,none,train
1442987531243380736,offensive,train
1325966504316325888,hate,train
1429729403496501248,hate,train
1596269483160895488,hate,val
1639346961605091328,offensive,train
1601657773762449408,hate,train
1618921607879364608,offensive,train
1288552089010999296,offensive,val
1347603070172209152,none,train
1394789971115089920,none,test
1597675542454898688,none,train
1352979423109263104,offensive,train
1341096822031441920,none,train
1353898884813254656,hope,train
1606952652969242624,hate,train
1602686333939490816,none,train
1460516692702998528,none,train
1329106662905569280,hate,val
1602733858965065728,offensive,train
1304679288915062784,none,train
1597893317001445376,hope,train
1338181777979043840,hate,train
1606912964161900544,none,train
1349175569561374720,offensive,val
1355757256344793088,offensive,test
1577145657374408704,offensive,train
1495536903222870016,offensive,train
1331250475669327872,none,train
1620233942615085056,none,train
1416789928915124224,none,train
1372880054632517632,offensive,test
1616739474477662208,offensive,train
1359079013650747392,hate,train
1358763743237316608,offensive,train
1612192150590046208,offensive,train
1343947858328879104,none,train
1623894285098549248,hate,val
1602587393479118848,offensive,train
1417544554262237184,hate,train
1366131591932743680,offensive,val
1334678864430313472,none,train
1357418634088480768,offensive,val
1352175874578255872,none,train
1588644330155446272,offensive,train
1404969245046358016,hope,train
1547297443364077568,hate,val
1638642912677228544,hate,val
1387056436669161472,hate,train
1482976415561695232,offensive,train
1621040888284585984,hate,train
1631610955611119616,hate,val
1271414910174535680,offensive,val
1466427064056221696,hate,train
1385445377113935872,hate,train
1594209357490593792,hope,train
1401675740299595776,hate,train
1336269351075393536,hate,train
1572361175492624384,hate,train
1339252695522225920,none,train
1441840622785245184,hope,train
1359109841705402368,offensive,train
1616491209869885440,hate,val
1387346159656652800,offensive,test
1605995808498688000,hate,train
1423904707836321536,hate,train
1459131220105773056,hate,train
1608132635867455488,none,train
1636006528636387328,hate,test
1364213948011143168,hate,train
1597537468483801088,none,val
1439153642838310912,offensive,train
1408092277390647296,none,train
1626369725495226368,none,val
1602876191177932800,offensive,train
1611482965812432896,offensive,train
1431210538999197696,hate,train
1272276516773085184,none,train
1343647502105501696,hate,train
1336430406455922688,offensive,train
1542100128915492864,hate,train
1636848464049963008,hate,train
1637382774469402624,none,train
1440116847995723776,offensive,train
1387843104045154304,hate,train
1473689785462140928,hope,test
1353554000302518272,offensive,train
1615570211284844544,hate,test
1595410034694955008,hate,train
1595795324576051200,hope,test
1474468071448498176,hope,train
1360423208802017280,offensive,train
1418769973149896704,offensive,val
1303841267714007040,none,test
1323560421308190720,none,train
1331473069907472384,hate,train
1352043552122023936,hate,val
1552060234574741504,hope,val
1605070764809527296,hate,train
1592929132194959360,hate,test
1326283985899692032,none,train
1637418442063052800,none,train
1416054170130472960,hate,train
1567329372889317376,hope,train
1554212193549295616,hate,train
1558800739539066880,none,val
1630213518283743232,hate,test
1363730239604555776,hope,train
1347575614275014656,none,train
1618098277676912640,hate,val
1364681582578196480,hate,train
1436799226353262592,none,train
1618267695396585472,offensive,train
1315834658450477056,none,test
1489093821971505152,offensive,train
1293986581955727104,none,train
1548283453069615104,hate,train
1344864278050910208,none,test
1566226589146292224,offensive,train
1433644592348413952,hate,val
1545030064168833024,hope,train
1334516905097519104,hate,train
1493694819251724288,offensive,test
1622272574292901888,hate,test
1428858671619088384,none,train
1329560918561333248,hope,train
1565083419851227136,none,train
1502123838980734720,hate,val
1608666910899703808,offensive,train
1620032196445671424,hope,train
1309614082723639296,offensive,train
1336369948273283072,none,train
1329545141909135104,offensive,train
1492044393066414080,none,train
1375433434835914752,offensive,train
1595787773751234560,none,train
1344388016907968512,none,val
1641499752058482688,hate,train
1609097596651307008,hate,train
1328699843422916608,none,train
1624484115763322880,none,train
1599723610397999104,none,val
